#    L    TT             EE             BB             TE         
   363    2.19756e+03    1.97622e+01    4.67424e-02    6.86642e+01
   364    2.17752e+03    1.98761e+01    4.68692e-02    6.69406e+01
   365    2.15790e+03    1.99868e+01    4.69961e-02    6.51991e+01
   366    2.13871e+03    2.00944e+01    4.71231e-02    6.34405e+01
   367    2.11993e+03    2.01988e+01    4.72502e-02    6.16653e+01
   368    2.10159e+03    2.02999e+01    4.73774e-02    5.98745e+01
   369    2.08367e+03    2.03979e+01    4.75048e-02    5.80688e+01
   370    2.06619e+03    2.04923e+01    4.76323e-02    5.62489e+01
   371    2.04914e+03    2.05836e+01    4.77600e-02    5.44157e+01
   372    2.03252e+03    2.06712e+01    4.78879e-02    5.25697e+01
   373    2.01634e+03    2.07555e+01    4.80160e-02    5.07119e+01
   374    2.00060e+03    2.08364e+01    4.81444e-02    4.88431e+01
   375    1.98529e+03    2.09137e+01    4.82731e-02    4.69638e+01
   376    1.97042e+03    2.09874e+01    4.84021e-02    4.50749e+01
   377    1.95600e+03    2.10575e+01    4.85314e-02    4.31770e+01
   378    1.94201e+03    2.11239e+01    4.86610e-02    4.12710e+01
   379    1.92847e+03    2.11865e+01    4.87910e-02    3.93576e+01
   380    1.91537e+03    2.12455e+01    4.89214e-02    3.74376e+01
   381    1.90271e+03    2.13006e+01    4.90522e-02    3.55115e+01
   382    1.89050e+03    2.13519e+01    4.91834e-02    3.35803e+01
   383    1.87873e+03    2.13993e+01    4.93150e-02    3.16447e+01
   384    1.86740e+03    2.14429e+01    4.94471e-02    2.97057e+01
   385    1.85651e+03    2.14826e+01    4.95797e-02    2.77638e+01
   386    1.84607e+03    2.15185e+01    4.97128e-02    2.58201e+01
   387    1.83607e+03    2.15505e+01    4.98464e-02    2.38754e+01
   388    1.82650e+03    2.15786e+01    4.99806e-02    2.19305e+01
   389    1.81737e+03    2.16029e+01    5.01153e-02    1.99861e+01
   390    1.80868e+03    2.16233e+01    5.02506e-02    1.80432e+01
   391    1.80043e+03    2.16398e+01    5.03865e-02    1.61024e+01
   392    1.79259e+03    2.16524e+01    5.05230e-02    1.41647e+01
